"figure_num","model","scenario","variable","unit","label","year","value"
"E.15.GasNoCCSGen","NEMS-OP","IRA","Percent Difference from No IRA","%","Natural Gas",2028,-18.2242964467488
"E.15.GasNoCCSGen","NEMS-OP","IRA","Percent Difference from No IRA","%","Natural Gas",2029,-24.3019287123959
"E.15.GasNoCCSGen","NEMS-OP","IRA","Percent Difference from No IRA","%","Natural Gas",2030,-28.6757507725821
"E.15.GasNoCCSGen","NEMS-OP","IRA","Percent Difference from No IRA","%","Natural Gas",2031,-30.2717169748512
"E.15.GasNoCCSGen","NEMS-OP","IRA","Percent Difference from No IRA","%","Natural Gas",2032,-31.7667394843358
"E.15.GasNoCCSGen","NEMS-OP","IRA","Percent Difference from No IRA","%","Natural Gas",2033,-38.6580591861347
"E.15.GasNoCCSGen","NEMS-OP","IRA","Percent Difference from No IRA","%","Natural Gas",2034,-43.2985064365801
"E.15.GasNoCCSGen","NEMS-OP","IRA","Percent Difference from No IRA","%","Natural Gas",2035,-45.7065935486929
"E.15.GasNoCCSGen","REGEN-EPRI","IRA","Percent Difference from No IRA","%","Natural Gas",2025,-1.1429325454592
"E.15.GasNoCCSGen","REGEN-EPRI","IRA","Percent Difference from No IRA","%","Natural Gas",2030,10.9851851884066
"E.15.GasNoCCSGen","REGEN-EPRI","IRA","Percent Difference from No IRA","%","Natural Gas",2035,-36.1600851717138
"E.15.GasNoCCSGen","RIO-REPEAT","IRA","Percent Difference from No IRA","%","Natural Gas",2025,4.55198850023957
"E.15.GasNoCCSGen","RIO-REPEAT","IRA","Percent Difference from No IRA","%","Natural Gas",2030,-16.4609053497942
"E.15.GasNoCCSGen","RIO-REPEAT","IRA","Percent Difference from No IRA","%","Natural Gas",2035,-46.8973747016706
"E.15.GasNoCCSGen","ReEDS-NREL","IRA","Percent Difference from No IRA","%","Natural Gas",2025,-8.23012199175742
"E.15.GasNoCCSGen","ReEDS-NREL","IRA","Percent Difference from No IRA","%","Natural Gas",2030,-43.8458305849196
"E.15.GasNoCCSGen","ReEDS-NREL","IRA","Percent Difference from No IRA","%","Natural Gas",2035,-60.0877125272149
"E.15.GasNoCCSGen","USREP-ReEDS","Historic","Percent Difference from No IRA","%","Natural Gas",2021,0
"E.15.GasNoCCSGen","EPS-EI","Historic","Percent Difference from No IRA","%","Natural Gas",2021,0
"E.15.GasNoCCSGen","GCAM-CGS","Historic","Percent Difference from No IRA","%","Natural Gas",2021,0
"E.15.GasNoCCSGen","GCAM-PNNL","Historic","Percent Difference from No IRA","%","Natural Gas",2021,0
"E.15.GasNoCCSGen","Haiku-RFF","Historic","Percent Difference from No IRA","%","Natural Gas",2021,0
"E.15.GasNoCCSGen","IPM-NRDC","Historic","Percent Difference from No IRA","%","Natural Gas",2021,0
"E.15.GasNoCCSGen","IPM-EPA","Historic","Percent Difference from No IRA","%","Natural Gas",2021,0
"E.15.GasNoCCSGen","MARKAL-NETL","Historic","Percent Difference from No IRA","%","Natural Gas",2021,0
"E.15.GasNoCCSGen","NEMS-RHG","Historic","Percent Difference from No IRA","%","Natural Gas",2021,0
"E.15.GasNoCCSGen","NEMS-OP","Historic","Percent Difference from No IRA","%","Natural Gas",2021,0
"E.15.GasNoCCSGen","REGEN-EPRI","Historic","Percent Difference from No IRA","%","Natural Gas",2021,0
"E.15.GasNoCCSGen","RIO-REPEAT","Historic","Percent Difference from No IRA","%","Natural Gas",2021,0
"E.15.GasNoCCSGen","ReEDS-NREL","Historic","Percent Difference from No IRA","%","Natural Gas",2021,0
"E.15.GasNoCCSGen","USREP-ReEDS","IRA","Absolute Difference from No IRA","TWh","Gas",2025,-215.826928901522
"E.15.GasNoCCSGen","USREP-ReEDS","IRA","Absolute Difference from No IRA","TWh","Gas",2030,-495.940932095264
"E.15.GasNoCCSGen","USREP-ReEDS","IRA","Absolute Difference from No IRA","TWh","Gas",2035,-744.913576797382
"E.15.GasNoCCSGen","EPS-EI","IRA","Absolute Difference from No IRA","TWh","Gas",2025,-121.118369930158
"E.15.GasNoCCSGen","EPS-EI","IRA","Absolute Difference from No IRA","TWh","Gas",2030,-771.446248143833
"E.15.GasNoCCSGen","EPS-EI","IRA","Absolute Difference from No IRA","TWh","Gas",2035,-1115.72177224506
"E.15.GasNoCCSGen","GCAM-CGS","IRA","Absolute Difference from No IRA","TWh","Gas",2025,-217.350840585873
"E.15.GasNoCCSGen","GCAM-CGS","IRA","Absolute Difference from No IRA","TWh","Gas",2030,-346.428427811531
"E.15.GasNoCCSGen","GCAM-CGS","IRA","Absolute Difference from No IRA","TWh","Gas",2035,-657.535811483925
"E.15.GasNoCCSGen","GCAM-PNNL","IRA","Absolute Difference from No IRA","TWh","Gas",2025,-229.31724262776
"E.15.GasNoCCSGen","GCAM-PNNL","IRA","Absolute Difference from No IRA","TWh","Gas",2030,-449.6291252502
"E.15.GasNoCCSGen","GCAM-PNNL","IRA","Absolute Difference from No IRA","TWh","Gas",2035,-625.10309263332
"E.15.GasNoCCSGen","Haiku-RFF","IRA","Absolute Difference from No IRA","TWh","Gas",2025,-145.931215151622
"E.15.GasNoCCSGen","Haiku-RFF","IRA","Absolute Difference from No IRA","TWh","Gas",2030,-297.023826590041
"E.15.GasNoCCSGen","Haiku-RFF","IRA","Absolute Difference from No IRA","TWh","Gas",2035,-296.900021308326
"E.15.GasNoCCSGen","IPM-NRDC","IRA","Absolute Difference from No IRA","TWh","Gas",2025,85.1856518191648
"E.15.GasNoCCSGen","IPM-NRDC","IRA","Absolute Difference from No IRA","TWh","Gas",2030,-291.628139687999
"E.15.GasNoCCSGen","IPM-NRDC","IRA","Absolute Difference from No IRA","TWh","Gas",2035,-403.569081349075
"E.15.GasNoCCSGen","IPM-EPA","IRA","Absolute Difference from No IRA","TWh","Gas",2030,-36.8571310343291
"E.15.GasNoCCSGen","IPM-EPA","IRA","Absolute Difference from No IRA","TWh","Gas",2035,-541.346057954853
"E.15.GasNoCCSGen","MARKAL-NETL","IRA","Absolute Difference from No IRA","TWh","Gas",2025,5.15267001043298
"E.15.GasNoCCSGen","MARKAL-NETL","IRA","Absolute Difference from No IRA","TWh","Gas",2030,129.65006616547
"E.15.GasNoCCSGen","MARKAL-NETL","IRA","Absolute Difference from No IRA","TWh","Gas",2035,-591.337632259287
"E.15.GasNoCCSGen","NEMS-RHG","IRA","Absolute Difference from No IRA","TWh","Gas",2025,202.804484126682
"E.15.GasNoCCSGen","NEMS-RHG","IRA","Absolute Difference from No IRA","TWh","Gas",2030,-438.665744429717
"E.15.GasNoCCSGen","NEMS-RHG","IRA","Absolute Difference from No IRA","TWh","Gas",2035,-237.737595558655
"E.15.GasNoCCSGen","NEMS-OP","IRA","Absolute Difference from No IRA","TWh","Gas",2022,2.59088673922724
"E.15.GasNoCCSGen","NEMS-OP","IRA","Absolute Difference from No IRA","TWh","Gas",2023,-16.8239756695298
"E.15.GasNoCCSGen","NEMS-OP","IRA","Absolute Difference from No IRA","TWh","Gas",2024,-73.3044382035421
"E.15.GasNoCCSGen","NEMS-OP","IRA","Absolute Difference from No IRA","TWh","Gas",2025,-102.382053786855
"E.15.GasNoCCSGen","NEMS-OP","IRA","Absolute Difference from No IRA","TWh","Gas",2026,-127.271406317763
"E.15.GasNoCCSGen","NEMS-OP","IRA","Absolute Difference from No IRA","TWh","Gas",2027,-171.537553084073
"E.15.GasNoCCSGen","NEMS-OP","IRA","Absolute Difference from No IRA","TWh","Gas",2028,-276.482468218724
"E.15.GasNoCCSGen","NEMS-OP","IRA","Absolute Difference from No IRA","TWh","Gas",2029,-362.503245288601
"E.15.GasNoCCSGen","NEMS-OP","IRA","Absolute Difference from No IRA","TWh","Gas",2030,-417.622297385466
"E.15.GasNoCCSGen","NEMS-OP","IRA","Absolute Difference from No IRA","TWh","Gas",2031,-432.667706676336
"E.15.GasNoCCSGen","NEMS-OP","IRA","Absolute Difference from No IRA","TWh","Gas",2032,-454.577909899088
"E.15.GasNoCCSGen","NEMS-OP","IRA","Absolute Difference from No IRA","TWh","Gas",2033,-552.818250622711
"E.15.GasNoCCSGen","NEMS-OP","IRA","Absolute Difference from No IRA","TWh","Gas",2034,-624.525638505996
"E.15.GasNoCCSGen","NEMS-OP","IRA","Absolute Difference from No IRA","TWh","Gas",2035,-652.398692246215
"E.15.GasNoCCSGen","REGEN-EPRI","IRA","Absolute Difference from No IRA","TWh","Gas",2025,-12.0134625858755
"E.15.GasNoCCSGen","REGEN-EPRI","IRA","Absolute Difference from No IRA","TWh","Gas",2030,130.909293740161
"E.15.GasNoCCSGen","REGEN-EPRI","IRA","Absolute Difference from No IRA","TWh","Gas",2035,-493.850026178004
"E.15.GasNoCCSGen","RIO-REPEAT","IRA","Absolute Difference from No IRA","TWh","Gas",2025,47.4989685659998
"E.15.GasNoCCSGen","RIO-REPEAT","IRA","Absolute Difference from No IRA","TWh","Gas",2030,-159.996525696
"E.15.GasNoCCSGen","RIO-REPEAT","IRA","Absolute Difference from No IRA","TWh","Gas",2035,-392.9914662408
"E.15.GasNoCCSGen","ReEDS-NREL","IRA","Absolute Difference from No IRA","TWh","Gas",2025,-113.985231140005
"E.15.GasNoCCSGen","ReEDS-NREL","IRA","Absolute Difference from No IRA","TWh","Gas",2030,-571.37901024723
"E.15.GasNoCCSGen","ReEDS-NREL","IRA","Absolute Difference from No IRA","TWh","Gas",2035,-778.493063324066
"E.15.GasNoCCSGen","USREP-ReEDS","Historic","Absolute Difference from No IRA","TWh","Gas",2021,0
"E.15.GasNoCCSGen","EPS-EI","Historic","Absolute Difference from No IRA","TWh","Gas",2021,0
"E.15.GasNoCCSGen","GCAM-CGS","Historic","Absolute Difference from No IRA","TWh","Gas",2021,0
"E.15.GasNoCCSGen","GCAM-PNNL","Historic","Absolute Difference from No IRA","TWh","Gas",2021,0
"E.15.GasNoCCSGen","Haiku-RFF","Historic","Absolute Difference from No IRA","TWh","Gas",2021,0
"E.15.GasNoCCSGen","IPM-NRDC","Historic","Absolute Difference from No IRA","TWh","Gas",2021,0
"E.15.GasNoCCSGen","IPM-EPA","Historic","Absolute Difference from No IRA","TWh","Gas",2021,0
"E.15.GasNoCCSGen","MARKAL-NETL","Historic","Absolute Difference from No IRA","TWh","Gas",2021,0
"E.15.GasNoCCSGen","NEMS-RHG","Historic","Absolute Difference from No IRA","TWh","Gas",2021,0
"E.15.GasNoCCSGen","NEMS-OP","Historic","Absolute Difference from No IRA","TWh","Gas",2021,0
