"model","scenario","unit","year","datasrc","variable","region","value","figure_type","figure_no","title_name","flip_sign","variable_rename","regions","models","years","scenarios","type","position","x","y","facet1","facet2","color","page_filter","scales"
"EPS-EI","IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Nuclear","United States",5.119,"stackbar",15,"Electricity Capacity",0,"Nuclear","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"EPS-EI","IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Other","United States",26.839,"stackbar",15,"Electricity Capacity",0,"Other","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"EPS-EI","IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Solar","United States",793.678,"stackbar",15,"Electricity Capacity",0,"Solar","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"EPS-EI","IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Storage Capacity","United States",124.082,"stackbar",15,"Electricity Capacity",0,"Storage","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"EPS-EI","IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Wind","United States",723.848,"stackbar",15,"Electricity Capacity",0,"Wind","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"EPS-EI","No IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Biomass|w/o CCS","United States",5.105,"stackbar",15,"Electricity Capacity",0,"Biomass w/o CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"EPS-EI","No IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Coal|w/o CCS","United States",122.662,"stackbar",15,"Electricity Capacity",0,"Coal w/o CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"EPS-EI","No IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Gas|w/o CCS","United States",510.491,"stackbar",15,"Electricity Capacity",0,"Gas w/o CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"EPS-EI","No IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Hydro","United States",79.188,"stackbar",15,"Electricity Capacity",0,"Hydro","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"EPS-EI","No IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Nuclear","United States",85.619,"stackbar",15,"Electricity Capacity",0,"Nuclear","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"EPS-EI","No IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Other","United States",28.481,"stackbar",15,"Electricity Capacity",0,"Other","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"EPS-EI","No IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Solar","United States",268.724,"stackbar",15,"Electricity Capacity",0,"Solar","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"EPS-EI","No IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Storage Capacity","United States",15.03,"stackbar",15,"Electricity Capacity",0,"Storage","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"EPS-EI","No IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Wind","United States",217.043,"stackbar",15,"Electricity Capacity",0,"Wind","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"EPS-EI","No IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Biomass|w/o CCS","United States",5.105,"stackbar",15,"Electricity Capacity",0,"Biomass w/o CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"EPS-EI","No IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Coal|w/o CCS","United States",114.246,"stackbar",15,"Electricity Capacity",0,"Coal w/o CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"EPS-EI","No IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Gas|w/o CCS","United States",541.343,"stackbar",15,"Electricity Capacity",0,"Gas w/o CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"EPS-EI","No IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Hydro","United States",79.173,"stackbar",15,"Electricity Capacity",0,"Hydro","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"EPS-EI","No IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Nuclear","United States",78.619,"stackbar",15,"Electricity Capacity",0,"Nuclear","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"EPS-EI","No IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Other","United States",28.621,"stackbar",15,"Electricity Capacity",0,"Other","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"EPS-EI","No IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Solar","United States",358.708,"stackbar",15,"Electricity Capacity",0,"Solar","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"EPS-EI","No IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Storage Capacity","United States",18.56,"stackbar",15,"Electricity Capacity",0,"Storage","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"EPS-EI","No IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Wind","United States",258.033,"stackbar",15,"Electricity Capacity",0,"Wind","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Biomass|w/o CCS","United States",17.745791634021,"stackbar",15,"Electricity Capacity",0,"Biomass w/o CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Coal|w/o CCS","United States",66.1661177329837,"stackbar",15,"Electricity Capacity",0,"Coal w/o CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Gas|w/ CCS","United States",64.0880956020556,"stackbar",15,"Electricity Capacity",0,"Gas w/ CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Gas|w/o CCS","United States",477.912061372215,"stackbar",15,"Electricity Capacity",0,"Gas w/o CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Hydro","United States",108.602361036774,"stackbar",15,"Electricity Capacity",0,"Hydro","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Nuclear","United States",94.6524375007926,"stackbar",15,"Electricity Capacity",0,"Nuclear","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Other","United States",8.59073621748439,"stackbar",15,"Electricity Capacity",0,"Other","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Solar","United States",507.5249,"stackbar",15,"Electricity Capacity",0,"Solar","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Storage Capacity","United States",13.8876478273982,"stackbar",15,"Electricity Capacity",0,"Storage","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Wind","United States",443.8543,"stackbar",15,"Electricity Capacity",0,"Wind","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Biomass|w/o CCS","United States",16.4322862005413,"stackbar",15,"Electricity Capacity",0,"Biomass w/o CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Coal|w/o CCS","United States",0.00130367748555027,"stackbar",15,"Electricity Capacity",0,"Coal w/o CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Gas|w/ CCS","United States",65.1502539161593,"stackbar",15,"Electricity Capacity",0,"Gas w/ CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Gas|w/o CCS","United States",456.699990413457,"stackbar",15,"Electricity Capacity",0,"Gas w/o CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Hydro","United States",105.915404398901,"stackbar",15,"Electricity Capacity",0,"Hydro","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Nuclear","United States",97.3689218955903,"stackbar",15,"Electricity Capacity",0,"Nuclear","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Other","United States",7.13382272603487,"stackbar",15,"Electricity Capacity",0,"Other","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Solar","United States",672.9004,"stackbar",15,"Electricity Capacity",0,"Solar","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Storage Capacity","United States",16.6521552594307,"stackbar",15,"Electricity Capacity",0,"Storage","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Wind","United States",491.5926,"stackbar",15,"Electricity Capacity",0,"Wind","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","No IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Biomass|w/o CCS","United States",19.3224718385477,"stackbar",15,"Electricity Capacity",0,"Biomass w/o CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","No IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Coal|w/o CCS","United States",222.511020744254,"stackbar",15,"Electricity Capacity",0,"Coal w/o CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","No IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Gas|w/ CCS","United States",0.252694918228374,"stackbar",15,"Electricity Capacity",0,"Gas w/ CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","No IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Gas|w/o CCS","United States",594.11104559535,"stackbar",15,"Electricity Capacity",0,"Gas w/o CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","No IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Hydro","United States",109.696313447761,"stackbar",15,"Electricity Capacity",0,"Hydro","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","No IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Nuclear","United States",100.654075699982,"stackbar",15,"Electricity Capacity",0,"Nuclear","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","No IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Other","United States",7.54068114352371,"stackbar",15,"Electricity Capacity",0,"Other","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","No IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Solar","United States",328.9687,"stackbar",15,"Electricity Capacity",0,"Solar","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","No IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Storage Capacity","United States",6.25612860153852,"stackbar",15,"Electricity Capacity",0,"Storage","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","No IRA","GW",2030,"bistline_ira_tall.csv","Capacity|Electricity|Wind","United States",223.5591,"stackbar",15,"Electricity Capacity",0,"Wind","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","No IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Biomass|w/o CCS","United States",18.5035297592851,"stackbar",15,"Electricity Capacity",0,"Biomass w/o CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","No IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Coal|w/o CCS","United States",206.24469177704,"stackbar",15,"Electricity Capacity",0,"Coal w/o CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","No IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Gas|w/ CCS","United States",0,"stackbar",15,"Electricity Capacity",0,"Gas w/ CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","No IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Gas|w/o CCS","United States",640.622767370393,"stackbar",15,"Electricity Capacity",0,"Gas w/o CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","No IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Hydro","United States",107.44869358557,"stackbar",15,"Electricity Capacity",0,"Hydro","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","No IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Nuclear","United States",100.583956269825,"stackbar",15,"Electricity Capacity",0,"Nuclear","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","No IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Other","United States",7.74509470429446,"stackbar",15,"Electricity Capacity",0,"Other","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","No IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Solar","United States",395.5776,"stackbar",15,"Electricity Capacity",0,"Solar","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","No IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Storage Capacity","United States",8.35082043019505,"stackbar",15,"Electricity Capacity",0,"Storage","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-CGS","No IRA","GW",2035,"bistline_ira_tall.csv","Capacity|Electricity|Wind","United States",240.5868,"stackbar",15,"Electricity Capacity",0,"Wind","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-PNNL","IRA","GW",2030,"PNNL_GCAM6_IRA_EPA_LEEP_6_30_23.xlsx","Capacity|Electricity|Biomass|w/o CCS","United States",6.4,"stackbar",15,"Electricity Capacity",0,"Biomass w/o CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-PNNL","IRA","GW",2030,"PNNL_GCAM6_IRA_EPA_LEEP_6_30_23.xlsx","Capacity|Electricity|Coal|w/ CCS","United States",22.43,"stackbar",15,"Electricity Capacity",0,"Coal w/ CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-PNNL","IRA","GW",2030,"PNNL_GCAM6_IRA_EPA_LEEP_6_30_23.xlsx","Capacity|Electricity|Coal|w/o CCS","United States",29.4,"stackbar",15,"Electricity Capacity",0,"Coal w/o CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-PNNL","IRA","GW",2030,"PNNL_GCAM6_IRA_EPA_LEEP_6_30_23.xlsx","Capacity|Electricity|Gas|w/ CCS","United States",22.36,"stackbar",15,"Electricity Capacity",0,"Gas w/ CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-PNNL","IRA","GW",2030,"PNNL_GCAM6_IRA_EPA_LEEP_6_30_23.xlsx","Capacity|Electricity|Gas|w/o CCS","United States",195.38,"stackbar",15,"Electricity Capacity",0,"Gas w/o CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-PNNL","IRA","GW",2030,"PNNL_GCAM6_IRA_EPA_LEEP_6_30_23.xlsx","Capacity|Electricity|Geothermal","United States",9.52,"stackbar",15,"Electricity Capacity",0,"Geothermal","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-PNNL","IRA","GW",2030,"PNNL_GCAM6_IRA_EPA_LEEP_6_30_23.xlsx","Capacity|Electricity|Hydro","United States",73.63346651,"stackbar",15,"Electricity Capacity",0,"Hydro","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-PNNL","IRA","GW",2030,"PNNL_GCAM6_IRA_EPA_LEEP_6_30_23.xlsx","Capacity|Electricity|Hydro","United States",0,"stackbar",15,"Electricity Capacity",0,"Hydro","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-PNNL","IRA","GW",2030,"PNNL_GCAM6_IRA_EPA_LEEP_6_30_23.xlsx","Capacity|Electricity|Nuclear","United States",99.22,"stackbar",15,"Electricity Capacity",0,"Nuclear","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-PNNL","IRA","GW",2030,"PNNL_GCAM6_IRA_EPA_LEEP_6_30_23.xlsx","Capacity|Electricity|Oil|w/o CCS","United States",2.38,"stackbar",15,"Electricity Capacity",0,"Oil w/o CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-PNNL","IRA","GW",2030,"PNNL_GCAM6_IRA_EPA_LEEP_6_30_23.xlsx","Capacity|Electricity|Solar","United States",448.02,"stackbar",15,"Electricity Capacity",0,"Solar","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-PNNL","IRA","GW",2030,"PNNL_GCAM6_IRA_EPA_LEEP_6_30_23.xlsx","Capacity|Electricity|Wind","United States",468.53,"stackbar",15,"Electricity Capacity",0,"Wind","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-PNNL","IRA","GW",2035,"PNNL_GCAM6_IRA_EPA_LEEP_6_30_23.xlsx","Capacity|Electricity|Biomass|w/o CCS","United States",8.9,"stackbar",15,"Electricity Capacity",0,"Biomass w/o CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-PNNL","IRA","GW",2035,"PNNL_GCAM6_IRA_EPA_LEEP_6_30_23.xlsx","Capacity|Electricity|Coal|w/ CCS","United States",29.97,"stackbar",15,"Electricity Capacity",0,"Coal w/ CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-PNNL","IRA","GW",2035,"PNNL_GCAM6_IRA_EPA_LEEP_6_30_23.xlsx","Capacity|Electricity|Coal|w/o CCS","United States",28.56,"stackbar",15,"Electricity Capacity",0,"Coal w/o CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
"GCAM-PNNL","IRA","GW",2035,"PNNL_GCAM6_IRA_EPA_LEEP_6_30_23.xlsx","Capacity|Electricity|Gas|w/ CCS","United States",32.54,"stackbar",15,"Electricity Capacity",0,"Gas w/ CCS","usa","models_leep","ira_2030_2035","hist_mod_scenarios2","grid","stack","year","value","scenario","model","variable_rename","region","fixed"
